methodology_id,name,methodology_link,created,last_updated
OC_METHODOLOGY_948,"Climate strategy claims ""carbon neutrality aligns with the Paris Agreement’s 2-degree mission"" - https://www.firstenergycorp.com/content/dam/environmental/files/climate-strategy.pdf",https://www.firstenergycorp.com/newsroom/news_articles/firstenergy-pledges-to-achieve-carbon-neutrality-by-2050.html,2022-10-11,2022-10-11
OC_METHODOLOGY_949,Ally Financial has self-declared itself to be carbon neutral for Scope 1 and 2 emissions as of 2020.,https://www.ally.com/files/pdf/ally-corporate-social-responsibility-report-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_950,Lam's 2021 ESG Report,https://www.lamresearch.com/esg-report/downloads/Lam-Research-2021-ESG-Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_951,https://www.clpgroup.com/en/sustainability/strategic-priorities/decarbonisation.html https://www.clpgroup.com/content/dam/clp-group/channels/sustainability/document/decarbonisation/clp-climate-vision-2050/full-report/CLP_CV2050_2021_en.pdf https://www.clpgroup.com/content/dam/clp-group/channels/sustainability/document/sustainability-report/2021/CLP_Sustainability_Report_2021_en.pdf.coredownload.pdf,https://www.clpgroup.com/content/dam/clp-group/channels/sustainability/document/sustainability-report/2021/CLP_Climate_Related_Disclosures_Report_2021_en.pdf.coredownload.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_952,[This entry codes for the 2021 Corporate Citizenship Report].,https://www.cardinalhealth.com/content/dam/corp/web/documents/Report/cardinal-health-fy21-corporate-citizenship-report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_953,"Activision Blizzard commits to net zero greenhouse gas emissions by 2050. Whilst it does not yet have any interim targets the 2020 ESG report declares the entity is ""understanding and measuring our emissions and determining a baseline and plan to set interim targets to show our progress toward achieving net zero emissions.""",https://ourcommitments.activisionblizzard.com/wp-content/uploads/ATVI-2020-ESG-Report-06.11.21-FINAL.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_954,Verified as SBT https://sciencebasedtargets.org/companies-taking-action#table https://investors.simon.com/news-releases/news-release-details/simon-launches-bold-new-vision-sustainability,https://simon-malls.cld.bz/Simon-Sustainability-Report-2020/30/,2022-10-11,2022-10-11
OC_METHODOLOGY_955,other URL https://www.esgtoday.com/te-connectivity-launches-new-sustainability-strategy/ https://www.te.com/content/dam/te-com/documents/about-te/corporate-responsibility/global/TEConnectivityCorporateResponsibilityReport2020.pdf,https://www.te.com/usa-en/about-te/corporate-responsibility.html,2022-10-11,2022-10-11
OC_METHODOLOGY_956,Near term 1.5C SBTi Addition target: reduce absolute scope 3 GHG emissions from the use of sold products 16% by 2030 from a 2017 base year,https://www.johnsoncontrols.com/2021sustainability,2022-10-11,2022-10-11
OC_METHODOLOGY_957,aiming to set targets by 2023,https://www.cimb.com/en/sustainability/sustainable-action-driven-by-cimb.html,2022-10-11,2022-10-11
OC_METHODOLOGY_958,WestRock pledges to reduce their CO2e emissions intensity by 20% per ton of production from a 2015 baseline by 2025.,https://www.westrock.com/-/media/pdf/sustainability/westrock-2020-gri-report.pdf?modified=20210616142756,2022-10-11,2022-10-11
OC_METHODOLOGY_959,2021 sustainability report: https://www.tel.com/csr/report/cms-file/sustainability_report_2021_all_e.pdf,https://www.tel.com/csr/environment/,2022-10-11,2022-10-11
OC_METHODOLOGY_960,"https://www.nucor.com/news-release/#item=18156 Nucor will also continue to report and reduce its Scope 3 GHG emissions associated with raw materials. Beyond 2030, Nucor is committed to further reducing its GHG emissions to a goal of net zero emission steel at scale.",https://www.nucor.com/greenhouse-gas-reduction-target-strategy/,2022-10-11,2022-10-11
OC_METHODOLOGY_961,Baidu will achieve carbon neutrality in operation (Scope 1 and 2) by 2030.,https://esg.baidu.com/article/Baidu_Pledges_to_be_Carbon_Neutral_by_2030,2022-10-11,2022-10-11
OC_METHODOLOGY_962,"In principle, Telkom and its subsidiaries always support the Government’s efforts to improve environmental conditions, such as mitigation and adaptation to climate change. It realizes the extreme climate change is a sequence of greenhouse effects that would affect all human beings’ activities and affect all corporate entities including TelkomGroup. The potential risks of climate change for TelkomGroup include extreme weather that can damage digital telecommunications networks and infrastructure, and those will impact consumer service and the sustainability of the Company. For prevention, Telkom mitigates the impact of global warming by reducing carbon emissions and supporting the implementation of environmentally friendly business activities. In recognizing and formulating social responsibility and significant stakeholders for the environment, Telkom has an initiative as a social responsibility approach. The formulating mechanisms of major social responsibility issues are internal discussions, reviewing all regulations related to them, and considering international social responsibility reporting standards, such as the publication of the Global Reporting Initiative (GRI) and Sustainability Accounting Standard Board (SASB).",https://telkom.co.id/data/image_upload/page/1630379255784_2021%20C.1.3%20Annual%20Report%20FY%202020%20page%20281-285.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_963,"Some environmental targets, no climate targets",https://www.dpworld.com/-/media/project/dpwg/dpwg-tenant/corporate/global/media-files/dp-world-sustainability-objectives-2021.pdf?rev=75c50d7af8c84bc7b42fba06b98b598f&hash=78D98979A16350C4D3606069FF32B282,2022-10-11,2022-10-11
OC_METHODOLOGY_964,part of their Environmental Footprint Plan 2021-2030,https://www.mapfre.com/en/climate-change/,2022-10-11,2022-10-11
OC_METHODOLOGY_965,Other Targets: 2030: Carbon Neutral Operations 2039: Carbon Neutral Products from sourcing to disposal,https://downloads.aptiv.com/libraries/docs/default-source/aptiv-storage/2021_aptiv_sustainability_report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_966,"Lumen, previously CenturyLink, pledges to reduce their annualized absolute market-based Scope 1 and Scope 2 GHG emissions by 18% by 2025, from a baseline year of 2018. They have an additional target to reduce annualized absolute upstream Scope 3 GHG emissions by 10 percent, also by 2025 from a baseline year of 2018. They state these targets are approved by the Science-Based Targets initiative, with their Scopes 1 and 2 target aligned with a 'well below 2-degrees C' pathway and their Scope 3 target aligned with a 2-degree C pathway. Their CDP submissions state these targets were set in 2019. See also: https://assets.lumen.com/is/content/Lumen/lumen-technologies-cdp-climate-change-questionnaire?Creativeid=77da4b57-0b5a-4b09-8d9c-9ec5adf0636c https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CTL_2018.pdf",https://s24.q4cdn.com/287068338/files/doc_downloads/2020/GR210222_258_ESG_Final_210419.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_967,https://www.corteva.com/resources/media-center/corteva-agriscience-announces-2030-sustainability-goals-to-increase-agricultural-resiliency.html,https://www.corteva.com/content/dam/dpagco/corteva/global/corporate/files/sustainability/DOC-CORTEVA_2020_SUSTAINABILITY_REPORT_v2-Global.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_968,shifting 50%of our electricity usage to renewable sources by 2035,https://www.huntington.com/-/media/investor-relations/documents/environmental-social-government/Huntington_2020ESGReport_Final.pdf?rev=60154fe2bb2942aa9fba14149845abe5,2022-10-11,2022-10-11
OC_METHODOLOGY_969,other URL https://www.baloise.com/en/home/news-stories/news/blog/2021/enhancement-of-our-sustainable-investment-approach.html#anchor-id-d7af#anchor-id-7739,https://www.baloise.com/en/home/about-us/what-we-stand-for/sustainability/environment.html,2022-10-11,2022-10-11
OC_METHODOLOGY_970,"- ""New reduction target for Scope 3 GHG emissions - 35% by 2035 at the latest"" (compared to base -year 2021) - ""carbon neutral (scope 1 and 2) in European generation by 2035 at the latest"" End target aligned with goals of the Paris Agreement",https://www.fortum.com/files/fortum-sustainability-2021/download,2022-10-11,2022-10-11
OC_METHODOLOGY_971,https://cheniere.com/pdf/Climate-section-final.pdf Company itself does not mention this target in reporting or on website.,https://www.ingaa.org/News/PressReleases/38525.aspx,2022-10-11,2022-10-11
OC_METHODOLOGY_972,No mention of climate change in sustainability report...,https://www.adcb.com/en/about-us/sustainability/,2022-10-11,2022-10-11
OC_METHODOLOGY_973,"Second, we aim to set an ambitious group net-zero carbon emission target, to mitigate climate change.",https://justshare.org.za/wp-content/uploads/2022/06/Absa-Group-TCFD-report-2021-final.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_974,"On October 24, 2020, Yili became China’s first food company to commit itself to carbon neutrality in response to China’s goal of peaking CO2 emissions by 2030 and achieving carbon neutrality by 2060",https://www.yili-innovation.com/yili-moves-to-advance-its-carbon-neutrality-goal-across-the-industrial-chain-before-2050/,2022-10-11,2022-10-11
OC_METHODOLOGY_975,"The company has provided their progress on their Ambition Zero Carbon programme (Pg. 45, 217).",https://www.astrazeneca.com/content/dam/az/Investor_Relations/annual-report-2021/pdf/AstraZeneca_AR_2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_976,https://csr.skfh.com.tw/en/report/annual/2020_report.pdf,https://csr.skfh.com.tw/en/topic/dc5f3130-4d24-4c35-b32f-a643a37a6061/detail,2022-10-11,2022-10-11
OC_METHODOLOGY_977,Science-based targets approved https://www.ball.com/na/vision/sustainability/our-approach/goals/science-based-target,https://www.ball.com/na/vision/sustainability/operational-excellence/ghg-emissions,2022-10-11,2022-10-11
OC_METHODOLOGY_978,"Essentially intensity reduction target with remaining emissions offset. Reduction from 33 kg CO2e/sqm to below 12. To achieve this target, it is critically important to deploy solar cell systems and to interlink local heat and hot water generation with efficient combined heat and power (CHP) plants. Equally, it is intended that climate-friendly new builds, building automation and smart applications for regulating heating should contribute to achieving the goal of climate neutrality.",https://www.deutsche-wohnen.com/en/about-us/press-news/press-releases/sustainability-report-2020,2022-10-11,2022-10-11
OC_METHODOLOGY_979,https://www.cht.com.tw/en/home/cht/sustainability/environment/environmental-data https://www.cht.com.tw/en/home/cht/sustainability/environment/5g-green-enterprise,https://www.cht.com.tw/en/home/cht/sustainability/economic/material-esg-topics,2022-10-11,2022-10-11
OC_METHODOLOGY_980,reduce transportation-related emissions by 25% (no baseline or target year given) Reduce energy intensity in manufacturing and R&D by 5% by 2025 from 2019 baseline https://www.sustainability.zoetis.com/_Assets/pdf/Zoetis-Sustainability-Report-2020.pdf?utm_medium=pdf&utm_campaign=sustainability2020,https://news.zoetis.com/press-releases/press-release-details/2021/Zoetis-Launches-Driven-to-Care-Sustainability-Initiative-and-Long-Term-Goals-to-Meet-Commitments-to-Communities-Animals-and-the-Planet/default.aspx,2022-10-11,2022-10-11
OC_METHODOLOGY_981,The company said its “pathway to net zero” strategy consists of four core pillars: 34 per cent decarbonisation through the increased use of sustainable aviation fuels 32 per cent decarbonisation through technological and operational improvements 24 per cent decarbonisation through offsetting and other economic measures 10 per cent decarbonisation through the introduction of better air traffic management,https://corporate.ryanair.com/wp-content/uploads/2021/11/2021-Sustainability-Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_982,"Idemitsu Kosan Co plans to cute CO2 emission levels by 4 million tons in 2030 comapred to their 2017 levels, but no information about their 2017 levels was provided in the webpage. Additional texts about Idemtsu Kosan Co's targets are available in their Medium-term Management Plan Revision (FY2020-2022). https://www.idemitsu.com/en/company/policy/2030_Revision.pdf",https://sustainability.idemitsu.com/en/themes/311,2022-10-11,2022-10-11
OC_METHODOLOGY_983,https://www.sustainabilityreports.st.com/sr20/environment/energy-and-climate-change.html https://sustainabilityreports.st.com/sr21/environment/energy-and-climate-change.html,https://www.st.com/content/st_com/en/about/st_approach_to_sustainability/sustainability-priorities/ghg--air-emissions.html,2022-10-11,2022-10-11
OC_METHODOLOGY_984,Additional source: https://www.environmentalleader.com/2021/05/whirlpool-will-operate-with-net-zero-emissions-in-plants-and-operations-by-2030-heres-how/,https://whirlpoolcorp.com/2021SustainabilityReport/downloads/whirlpool_2021_sr.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_985,This codes for A's 2021 ESG Report,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_APH_2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_986,"The company does not have any specific climate change related targets up till 2022. It states using 2023 as our baseline year to measure Scope 1 and 2 GHG emissions and building tools and systems to capture significant sources of Scope 3 emissions. (Source: https://s22.q4cdn.com/894350492/files/doc_financials/2021/ar/400772(1)_30_Electronic-Arts_Combo_WR.pdf , Pg. 5 & 6) The company highlights three environmental priorities: 1) reducing their carbon footprint in the delivery of games and services; 2) managing energy and water usage at their global offices and data centers; 3) making choices to reduce environmental footprint of their workplace and supply chain. The company mentions reducing their environmental impact associated with physical products through their digital transition (Pg. 30)",https://media.contentapi.ea.com/content/dam/eacom/common/ea-csr-21.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_987,https://www.akbankinvestorrelations.com/en/images/pdf/2019_akbank_sustainability_report.pdf https://www.akbank.com/en-us/investor-relations/Documents/Akbank_Investor_Presentation.pdf,https://www.akbankinvestorrelations.com/en/images/pdf/Akbank-Sustainable-Finance-Framework.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_988,"This codes for AFG's 2021 ESG Report, which did not contain any targets",https://www.afginc.com/static-files/0ed7e3c0-85cb-40eb-ba1f-160edae59634,2022-10-11,2022-10-11
OC_METHODOLOGY_989,"This codes for GP's 201 CSR Report, which did not contain any targets",https://filecache.investorroom.com/mr5ir_genuineparts/327/GPC%202021%20Sustainability%20Report%20Update%2011.1.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_990,https://www.bangkokbank.com/en/About-Us/Sustainability/GHG,https://www.bangkokbank.com/-/media/files/investor-relations/sustainability-report/2018/sr2018_en.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_991,"This codes for UR's 2020 CSR Report nb This report covers the period from January 1, 2020, to December 31, 2020. The report also includes our 2021 progress through September 30 (https://www.unitedrentals.com/our-company/corporate-responsibility-report)",https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_URI_2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_992,https://www.chinajinmao.cn/Portals/69/Uploads/Files/2021/6-28/637604757517112809.pdf,http://global.chinadaily.com.cn/a/201812/14/WS5c137d4ba3107d4c3a000ea3.html,2022-10-11,2022-10-11
OC_METHODOLOGY_993,"To reach climate neutrality by 2030 across it Scope 1 and 2 emissions, EQUINIX will use carbon offsets and other technologies including biodiesel, green hydrogen, and low-carbon on-site generation technologies.",https://www.equinix.co.uk/newsroom/press-releases/2021/06/equinix-sets-2030-global-climate-neutral-target,2022-10-11,2022-10-11
OC_METHODOLOGY_994,"Has joined UN Net Zero Owner Alliance, pledging to align goals with the IPCC 1.5 degree limit, as well as net zero by 2050","https://www.engineeringnews.co.za/article/old-mutual-joins-net-zero-asset-owner-alliance-2022-03-11/rep_id:4136#:~:text=Old%20Mutual%20is%20one%20of%20the%20first%20asset,global%20warming%20to%201.5%20%CB%9AC%20above%20preindustrial%20levels.",2022-10-11,2022-10-11
OC_METHODOLOGY_995,This codes for Freeport's 2020 Annual Report on Sustainability. It also refers to the Climate Report 2020: https://view.publitas.com/freeport-mcmoran/2020-climate-report/page/52-53.,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_FCX_2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_996,https://www.mediatek.com/blog/how-mediatek-is-creating-a-more-sustainable-future https://corp.mediatek.com/corporate-social-responsibility/environmental-management/facility-management,https://corp.mediatek.com/corporate-social-responsibility/overview/sustainability-highlights,2022-10-11,2022-10-11
OC_METHODOLOGY_997,"Tohoku Electric Power Group is aiming to achieve carbon neutrality through the following three ways: 1. ""Maximum use of renewable energy and nuclear power"" 2. ""Decarbonisation of thermal power"" (including ""LNG thermal power"" and ""Coal thermal power"" using ""hydrogen and ammonia"" 3. ""Electrification and realization of a smart society"", including electrification and energy storage. Source: Tohoku Electric Power Group Integrated Report 2021, pg. 05 ""We will consider measures besides the initiatives above, including measures involving the carbon credit market currently being studied by the Japanese government."" (Tohoku Electric Power Group Integrated Report 2021, pg. 05) Limited reference to other GHGs, e.g. ""We're working to reduce the emissions of other greenhouse gases besides CO2 that have significant impact on global warming. One example is sulfur hexafluoride (SF6)"" (Tohoku Sustainability Data Book, pg. 08) - https://www.tohoku-epco.co.jp/ir/report/integrated_report/pdf/tohoku_sustainability2021en.pdf",https://www.tohoku-epco.co.jp/ir/report/integrated_report/pdf/tohoku_report2021en.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_998,https://ase.aseglobal.com/en/csr/environmental_sustainability/climate_change_management/greenhouse_gas_emissions https://www.aseglobal.com/csr/green-transformation/climate-leadership/ghg-emissions/,https://www.aseglobal.com/press-room/2021-djsi/,2022-10-11,2022-10-11
OC_METHODOLOGY_999,https://www.towngas.com/en/Media-Resources/News/2021/%E7%BD%AE%E6%8F%9B%E7%85%A4%E6%B0%A3%E8%92%B8%E6%B0%A3%E9%8D%8B%E7%88%90%E5%89%B5%E9%80%A0%E4%BD%8E%E7%A2%B3%E6%9C%AA%E4%BE%86,https://www.towngas.com/en/Sustainability/Environmental-Protection/Climate-Change,2022-10-11,2022-10-11
OC_METHODOLOGY_1000,"Corning pledges to reduce absolute Scope 1 and 2 emissions by 30% and Scope 3 emissions by 17.5%, both by 2028 compared to a baseline of 2021. They state this is in alignment with a 1.5 °C future scenario using guidance developed by the Science Based Targets initiative (SBTi). See also: https://www.corning.com/worldwide/en/sustainability/climate-goals.html",https://www.corning.com/media/worldwide/global/documents/2021_Sustainability_Report_Corning_Incorporated.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1001,"(Pg. 39) As of April 25, 2022, T. Rowe Price has become a signatory of the Net Zero Asset Managers initiative (NZAMI). NZAMI is an international group of asset managers committed to supporting the goal of net zero greenhouse gas emissions by 2050 or sooner, in line with global efforts to limit warming to 1.5°C. It launched in December 2020 as a sibling organization to the Net Zero Asset Owners Alliance, with the aim of galvanizing the asset management industry to provide products suitable for asset owners committing to net zero goals.",https://www.troweprice.com/content/dam/trowecorp/Pdfs/TRP_ESG_AnnualReport2021_Web_GlobalStandard_13%20May.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1002,https://cht.pegatroncorp.com/files/backend/csr_file/3244027ff0b8f6c3af2855e4996eda8d.pdf,https://cht.pegatroncorp.com/csr/view/id/2/lang/en_US,2022-10-11,2022-10-11
OC_METHODOLOGY_1003,"2035: full withdrawl from coal-related industries 2030 target only covers scopes 1 and 2 2030 Scope 3 targets (2019 baseline): Power company project financing emission intensity (tCO2 e/ MWh), the goal is to achieve a 49.7% reduction by 2030 Commercial real estate financing emission intensity (tCO2 e/m2), the goal is to achieve a 58.7% reduction by 2030 Power company long-term financing emission intensity (tCO2 e/ MWh), the goal is to achieve a 49.3% reduction by 2030 Service industry long-term financing emission intensity (tCO2 e/ m2), the goal is to achieve a 58.0% reduction by 2030 Future targets: The percentage of manufacturing company borrowers that passed the SBTs reaches 33.3% in 2026 Percentage of investee companies that passed the SBTs reaches 34% in 2026",https://www.esunfhc.com/zh-tw/-/media/esunfhc/files/csr/fhc-csr-report/2021-sustainability-reportenglish.pdf?la=en,2022-10-11,2022-10-11
OC_METHODOLOGY_1004,"There is no specific target. Records of carbon reducing practices can be found in its CSR reports. It does have an subsidiary, Guang Zhou Auto Honda (GAC Honda), which has a goal to reach carbon neutrality by 2040. Text: "", GAC Honda has taken the initiative to set the carbon emission reduction goal by 2030 according to which the carbon dioxide emission is expected to decrease by 25,732 tons, and has developed an implementation plan with the attitude to exceed the goal, striving to achieve carbon neutralization in GAC Honda's production process ahead of schedule by 2040.""",https://img.gac.com.cn/topic/file/2021-05-13/1620891045599-2020%20CSR%20Report%20of%20GAC%20Group.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1005,https://www.cez.cz/webpublic/file/edee/2021/06/press-conference-clean-energy-of-tomorrow.pdf,https://www.cez.cz/en/media/press-releases/cez-presents-clean-energy-of-tomorrow-its-production-portfolio-is-to-be-rebuilt-to-low-emissions-by-2030-144329,2022-10-11,2022-10-11
OC_METHODOLOGY_1006,This codes for M's 2021 CSR Report,https://www.motorolasolutions.com/content/dam/msi/docs/corporate-responsibility/2021_Corporate_Responsibility_Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1007,"Needs confirmation on whether it consider it as absolute emission reduction target or science based target initiative. (Pg. 18) "" Vertex has a global target to reduce absolute GHG emissions by 20 percent by the end of 2023 over a 2018 baseline, which we consider aligned with the science-based targets initiative. This builds upon our previous achievement of reducing our absolute GHG emissions by 39 percent from 2015 to 2019. """,https://www.vrtx.com/sites/global/files/2021_Vertex_Corporate_Responsibility_Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1008,This codes for WD's 2021 ESG Report Additional source: https://www.westerndigital.com/company/corporate-sustainability,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NASDAQ_WDC_2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1009,https://www.storaenso.com/-/media/documents/download-center/documents/product-brochures/paper/multicopyzero-brochure-eng.pdf,https://www.storaenso.com/en/sustainability/environmental/carbon-dioxide,2022-10-11,2022-10-11
OC_METHODOLOGY_1010,No targets in '21 sust. report,https://www.dib.ae/docs/default-source/pdf/esg-design-lq-27-07-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1011,https://annualreport.lonza.com/2020/documents/Lonza_Sustainability_Report_2020.pdf,https://www.lonza.com/annualreport/2021/documents/Lonza_2021_Sustainability_Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1012,https://www.iliad.fr/en/nos-engagements/pour-l-environnement https://iliad-strapi.s3.fr-par.scw.cloud/200121_Iliad_Infographies_climat_ENG_4a319519a0.pdf,https://www.iliad.fr/en/actualites/article/climate-strategy-major-headway-in-7-areas-168,2022-10-11,2022-10-11
OC_METHODOLOGY_1013,"Unsure what ""well-to-wheel"" means- no explanation equating to GHG scopes available.",https://www.mazda.com/en/csr/environment/sustainable/,2022-10-11,2022-10-11
OC_METHODOLOGY_1014,"Energy and Emissions: Reducing our overall energy use, energy intensity and greenhouse gas (GHG) emissions. https://www.cintas.com/news/press-releases/cintas-corporation-announces-ambition-to-achieve-net-zero-ghg-emissions-by-2050/",https://www.cintascares.com/wp-content/uploads/2021/10/Cintas_ESG_GRI_2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1015,Introduce 300mw - 700mw additional renewable energy by 2030.,https://www.energia.co.jp/e/index.html,2022-10-11,2022-10-11
OC_METHODOLOGY_1016,https://en.media.pkobp.pl/149050-pko-bank-polski-took-into-account-esg-ratios-in-non-financial-purposes https://en.media.pkobp.pl/131828-pko-bank-polski-group-supports-polands-energy-transformation,https://www.pkobp.pl/investor-relations/esg-at-pko-bank-polski-group/greenhouse-gas-emissions/,2022-10-11,2022-10-11
OC_METHODOLOGY_1017,"They have annual CO2 reduction targets based on savings e.g. those estimated by new, energy efficient buildings.",https://www.grifols.com/documents/51507592/1026886011/GRIFOLS-CDP_Climate_Change_Questionnaire_2021.pdf/16ef8e97-8e43-45f6-8bc8-e1e0574daa8a,2022-10-11,2022-10-11
OC_METHODOLOGY_1018,Has done a TCFD disclosure as part of this plan.,https://www.jpx.co.jp/english/corporate/sustainability/jpx-esg/environment/index.html,2022-10-11,2022-10-11
OC_METHODOLOGY_1019,Company declares net zero targets for 2050 with an interim target of reducing scope 2 emissions by 40% by 2035. Mentions the interim target complies with the SBTi criteria. Other commitments include GHG emissions intensity reduction by 45% from a 2019 baseline; 50m gallons of jet fuel from fuel efficiency initiatives by 2025 (Pg. 9),https://www.aa.com/content/images/customer-service/about-us/corporate-governance/esg/aag-esg-report-2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1020,"This was MH's 1st ESG report, but it did not contain any climate targets.",https://investors.molinahealthcare.com/static-files/621837fa-04fb-4641-86d8-457304c67cf4,2022-10-11,2022-10-11
OC_METHODOLOGY_1021,https://www.cdfholding.com/en/esg/environmental/energy-conservation-and-carbon-reduction,https://www.cdfholding.com/en/esg/esg-activity/activities-page?id=8efbe73124a54777b47ef805fe535361,2022-10-11,2022-10-11
OC_METHODOLOGY_1022,"7% emission reduction target for 2020, but no new target after that",https://cdn.properties.emaar.com/wp-content/uploads/2021/07/EMAAR-PROPERTIES-ESG-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1023,"We will continue to utilize our unique competitive advantages in furthering our environmental stewardship. Moreover, we are committed to improving our climate initiatives and long-term sustainability strategies, including:  Prioritizing our understanding of the Paris Climate Agreement and how we can align our strategies and operations with its carbon emission reduction goals;  Evaluating the feasibility of instituting short, medium, and/or long-term greenhouse gas emissions reduction targets or other climate-focus targets to encourage or increase adoption of renewable energy or energy efficiency measures; and  Providing periodic updates to our stakeholders on our ongoing sustainability efforts.",https://s1.q4cdn.com/588671402/files/doc_downloads/2021/06/2020-Sustainability-Report-vF2.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1156,PR_REXEL_SBTi_CDP_180220_final.pdf,https://www.rexel.com/en/medias/press-releases/rexel-sets-new-environmental-targets-and-is-ranked-among-the-top-companies-for-the-second-straight-year-in-the-cdp-climate-change-a-list/,2022-10-11,2022-10-11
OC_METHODOLOGY_1024,2018 report: https://investor.turkishairlines.com/documents/sustainability/surdurulebilirlikraporhaziran2019v6en.pdf - little on reaching target more so on what they are doing currently,https://investor.turkishairlines.com/documents/sustainability/surdurulebilirlik-raporu-ingilizce.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1025,Aim to reach goal through methanation and increase share of renewables in power portfolio https://www.daigasgroup.com/en/files/data/sustainability/reportpolicy/integrated_report/report2021_all.pdf,https://www.osakagas.co.jp/csr_e/beginning/carbon_neutral_vision.html,2022-10-11,2022-10-11
OC_METHODOLOGY_1026,https://investor.alcon.com/governance/esg/default.aspx,https://s1.q4cdn.com/963204942/files/doc_downloads/2021/09/Alcon_2020_Corporate_Responsibility_Report.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1027,"An science based target (for below 2°C) has been set for a 40% reduction from a 2018 baseline, currently waiting SBTi validaiton.",https://asr.halliburton.com/environment/climate-change-and-emissions-reduction/,2022-10-11,2022-10-11
OC_METHODOLOGY_1028,"Shows progress to date, but does not set forward targets https://sustainability.polyus.com/upload/files/Polyus_SR_2020.pdf",https://sustainability.polyus.com/upload/files/Polyus_SR_2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1029,"Based on CDP submission, they ""consider this a science-based target, but it has not been approved by the Science-Based Targets initiative"" and they ""have not committed to seek validation of this target by the Science Based Targets initiative in the next 2 years""- https://investors.evergy.com/static-files/22df217d-471a-4153-86b7-bc2f309d4b2e",https://investors.evergy.com/news-releases/news-release-details/evergy-sets-goal-net-zero-carbon-emissions-2045-interim-carbon,2022-10-11,2022-10-11
OC_METHODOLOGY_1030,This codes for JM's 2021 ESG Report,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_SJM_2021.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1031,"This codes for Berkley's 2021 Sustainability Report, which did not contain any targets (only lists of measures to reduce carbon emissions, e.g. printing double-sided)",https://assets-us-01.kc-usercontent.com/952a1532-fefc-0031-65fd-1d718824292c/c498cfa5-8e84-47e6-a5ea-3fee49001063/WR-Berkley-Sustainability-Report-2021-Data-of-2020.pdf,2022-10-11,2022-10-11
OC_METHODOLOGY_1032,No explicit reduction targets: https://www.smcworld.com/about/co2/en-jp/index.html,,2022-10-11,2022-10-11
OC_METHODOLOGY_1033,Advanced Micro Devices sets a GHG emissions reductions goal for the operations (aligned with a 1.5 degree Celsius scenario).,https://www.amd.com/en/corporate-responsibility/environmental-stewardship,2022-10-11,2022-10-11
OC_METHODOLOGY_1034,"""CR Power's total carbon emissions expected to peak by 2025"" Annual goals and achievements listed on page 25 of report - Environmental Management Indicators",https://www.cr-power.com/power_en/SocialResponsibility/Sustainable/202104/P020210429760535224795.pdf,2022-10-11,2022-10-11
